word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
sugar,1900,1,1750,1152,5.9579,True,"northern weekly gazette. to brown pastry.--sprinlile a little sugar in the bottom of the oven with cite pastry. --mrs poars, 16, high prinocsa-btreet, bank. south when making boef-steak pie. add a cow"
sugar,1900,1,1750,1154,5.9623,True,"the rise in the price of sugar. six millions or eight. (to the editor of the daily news."") sir,—two eminent members of the fiscal reform"" party have been attempting to explain away..."
sugar,1900,1,1750,1160,5.9708,True,"titatea and cuba and porto the retxnt report of tho royal cktmotion en the west holies reeonunended that the enuill sugar proprietor roukt humane cane fanners only, sending their produtt to a übino"" o"
sugar,1900,1,1750,1167,5.9955,True,"...le bee.] i .... w.""—the following table in, i believe, a correct one, showing the present day taxa- tion:— a. d. coma coffee currant* raisins • ool „ sugar tee tobacco"
sugar,1900,1,1750,1170,6.0075,True,"fe% 11. --if 0)- expt. l.—to obtain sugar from cotton, linen or paper. apparatus and chemicals required pieces of calico, linen, or paper, sul- phuric acid, powdered chalk, filter paper, beak..."
sugar,1900,1,1750,1175,6.0164,True,sugar keeps dear.—advt. picnic from the barracks. the wives and children of the soldiers stationed at orford barracks had their annual picnic on thursday a...
sugar,1900,1,1750,1184,6.032,True,"the examiner, saturday, april 28, 1906. miss marshall, sugar and cream misses birtles, picture misses hodgkinson, afternoon tea cloth mr. and mrs. brough, pair of silver vases dr. and mrs. bennett, af"
sugar,1900,1,1750,1186,6.0344,True,"yesterday's parliament. the budget. of a 55,000.00). duties on sugar and exported coal the house of commons met again after the i easter reoess yesterday. the chancellor of the laohequer laid his budg"
sugar,1900,1,1750,1187,6.0366,True,"samvlb 50 timdatra. cigars.—duty carriage paid on receipt 85.—}los.n, lewis at, jersey. old sllvilli thaspoons (6) and sugar bows, price 255., 275. 6d..i3ob.—bearder. lioundhav, leeds."
sugar,1900,1,1750,1191,6.0381,True,sugar is dearer.—advt. warrington draughts league. the warrington draughts league is to be con- gratulated upon the acquisition of the new champion- ship c...
sugar,1900,1,1750,1195,6.0392,True,"sugar for krucer. lilt% winston churchill, m.p. at the old- m primrose le/ annualmeeting,- on sat:arday, exoresseci.,o,44proval of the duty on coal and the..."
sugar,1900,1,1750,1196,6.0437,True,"... the recommendation of the finance committee, accoiiiiia atuotutung to a 177 bs. bd., of which £9o was for cut-do- re. lief, were passed for payment. sugar contractors and the duty. ""an un"
sugar,1900,1,1750,1199,6.0554,True,"burnt sugar as an antiseptic. the custom of burning sugar in a sick- room is very current among all classes in france, but up to the present has been re- garded ..."
sugar,1900,1,1750,1200,6.0572,True,"pure preserving sugar from 2s. 6d. per stone upwards. ye olde-fashioned tea from is. 4d. per pound upwards. special quotations for large quantities william parker's., the ..."
sugar,1900,1,1750,1205,6.0716,True,"53 a week for persons over 70. c ost £6,000,000: 500,000 benefit. great reduction in sugar duty. the following are the principal points in mr a squith's budget proposals old age pensions. five shillin"
sugar,1900,1,1750,1207,6.0834,True,"burnt sugar as an antiseptic. the custom of burning sugar in a sick- room is very current among all classes in france, but up to the present has been re- garded ..."
sugar,1900,1,1750,1209,6.0862,True,sugar keeps dear. music in the park. the band of the ist volunteer battalion (p.w.v.) south lancashire regiment will play in the park to-morrow (sunday). t...
sugar,1900,1,1750,1212,6.0897,True,"no sugar 111th the rhubarb t ht. at gainsborough petry sessions, on tuesday, william 'oulton, 16, wagoner, was putnmoned under the employers and woikmen's act..."
sugar,1900,1,1750,1214,6.0911,True,"jams, made from fresh ripe fruit and refined sugar only. these jams are of the highest quality, and are fsr superi9r to what are usually sold. wallages' new -t7f(.......,?,0t.i.,0-i?!-: ...""`-i..-• i'"
sugar,1900,1,1750,1220,6.0992,True,"finest xl flour 1/3 choice mild hams 1;11.1 per stone. p, r lb. choicest dairy butter 1/2 granulated sugar td. per lb. per lb. new marmalade -4,1 d. plum 8: apple jam -41 d. rer jar. i per jar. i marr"
sugar,1900,1,1750,1227,6.1078,True,sugar leaves. the extraordinary purity and brightness of the colours of many alpine flowers--and the same is true of arctic ones—is well known. the vivid c...
sugar,1900,1,1750,1233,6.1437,True,"facts in a nutshell. wslnuta osmo originally from per, altactuis from central asia. sugar exists in the sap as. hares of nearly 201 different kinds of treiv. holland ig the otly europcan eduttty that "
sugar,1900,1,1750,1235,6.1451,True,"...indtak o(mn. synopsis. the story centres round ow doings ol george wehiner°, richard jeffries, and estelle ma.inwaring, the handsome daugh- ter of a. sugar plantr n"
sugar,1900,1,1750,1242,6.1987,True,10 supply. the but. word. year en -the sugar )ir. • wbon &peaking of molampili ate so useful loyal. parnell.
sugar,1900,1,1750,1249,6.2178,True,"sugar is dearer.—advt. the liberal bazaar. ""the british isles"" bazaar in aid of the funds of the warrington liberal association is rapidly becom- ing an ab..."
sugar,1900,1,1750,1252,6.2223,True,"we will sell with every pound of liptons marcarine, 11- overweight 34b. sugar public notices. •board of mugatio.n. notice. in we matter of oumborough grammar school, in the ancient pari.liof guithorou"
sugar,1900,1,1750,1253,6.2267,True,"burnt sugar as an antiseptic. the custom of burning sugar in a sick- room is very current among all classes in france, but up to the present has been re- garded ..."
sugar,1900,1,1750,1255,6.2301,True,"h. roberts and the sugar convention. h:roberts seconded and remarked that there was one matter which claimed the attention of every work- ing man,and that was that at the pre..."
sugar,1900,1,1750,1264,6.2581,True,"...ion: mr. 13. mars- den, butter dish. nu yards' competition: mr, j. helliwell, carvers. prize for highest inaiviatial score: mr. g. fite%cusan, silver sugar howl. prizes for last y"
sugar,1900,1,1750,1266,6.2648,True,"sugar dearer local advance in price. the retailers' suter association, whose jurisdiction is only. london and suburban, at the beginning_ of this month app..."
sugar,1900,1,1750,1272,6.2799,True,granulated sugar lump sugar i id. and ri- per lb. nev currants from 21d. pm lb. 6d. per lb. choice hams... pure butter... nev figs 61d. per lb. canadian cheese 6id. p...
sugar,1900,1,1750,1276,6.2864,True,"sugar is d. per le. dearer.—advt. 'buckley-street hand of hope juvenile choir. a concert in aid of the above was held in the schoolroom on monday, councill..."
sugar,1900,1,1750,1280,6.2943,True,"sugar eaul cailclren's teeth. the belief that sugar ruins the teeth of chiklron is utterly groundless. indeed, how the idea ever came into existence is a m..."
sugar,1900,1,1750,1282,6.3038,True,sugar khk.ps dear.—advt. town council. the monthly meeting of the town council will be held on tuesday evening at six o'clock in the town hall-. special re...
sugar,1900,1,1750,1284,6.3138,True,sugar and sweetmeats. _ in koking hack oyes the pact few pars it is curious to note the changers that hese taken place irt rho v;sas of medical mca with re...
sugar,1900,1,1750,1286,6.3235,True,"correct. ""my boy,"" said her majesty's inspector to a board school younggter, ""suppose your father gave you is to buy 111). of sugar nd a pound, and c, of tea at is 6d a pound, and you lost 4d of the c"
sugar,1900,1,1750,1287,6.3287,True,"a great reform begun. mr charles trevelyan. m.p., writes house of commons, july 11th. 1907: the sugar tax. every liberal from the chancellor of the exchequer downwards was dis appointed that the circu"
sugar,1900,1,1750,1295,6.357,True,"rose-!.::nk teas. save the mothers. dresses, cushions, cakes, and j ""yes,"" adds miss gregory? sugar to match. '` and the children."" col cur-blending is ail art to thy com plete mastery of which societ"
sugar,1900,1,1750,1297,6.3615,True,"sugar is dearer.—advt. the liberal bazaar. ""the british isles"" bazaar in aid of the funds of the warrington liberal association is rapidly becom- ing an ab..."
sugar,1900,1,1750,1300,6.3754,True,"a great reform begun. mr charles trevelyan. m.p., writes house of commons, july 11th. 1907: the sugar tax. every liberal from the chancellor of the exchequer downwards was dis appointed that the circu"
sugar,1900,1,1750,1302,6.3835,True,"(19unty borough of warrington. thh sanitary works committrr are prepared to rborivi4 thndisrei for the supply of shcond- hand sugar b &gs. 9,000 measuring 38 ins. by 28 ins., to hold 1 owl eaeb, and 2"
sugar,1900,1,1750,1303,6.3892,True,"science notes and gleanings. sugar an!) fasting animals. experiments by protease.- ugolino wee°, university of genoa, show that sugar rises the temperature of a fastimr animal. '1 he t..."
sugar,1900,1,1750,1304,6.3913,True,"the examiner, saturday, february 18, 1905 the sugar convention. conservative labour party's views. the recent letters. a meeting of the conservative labour party was held in the st. barnabas' schoolro"
sugar,1900,1,1750,1308,6.4099,True,"... the recommendation of the finance committee, accoiiiiia atuotutung to a 177 bs. bd., of which £9o was for cut-do- re. lief, were passed for payment. sugar contractors and the duty. ""an un"
sugar,1900,1,1750,1309,6.4104,True,"facts abut 110710 f. starch and sugar, when eattin, undergo a digestive change before they are assimilated. in honey, this change hasbeen made toaccuisiderableestent by the bees. it is pa..."
sugar,1900,1,1750,1310,6.412,True,"iiow to make 8 botanic t anic be in your home. mason's extract of 14erbs ~ c c 5 sugar c o 9 yeast or barm a c c 11 1 li- -12 d per gallon. -c,--6.-- 200 years a secret. grannie ointment for skin trou"
sugar,1900,1,1750,1318,6.431,True,"the plum and hat trick. place three hats, rims downwards on the table, and under each place a sugar plum (or a nut, almond, as the ease may be). take up the hats, gather the sugar ..lunis together, an"
sugar,1900,1,1750,1319,6.4315,True,"""nowt you tutna you mignt try a num vinegar on sugar for that—er—hiccough? ""infernal hiccough!"" admits her young-old husband with gloomy carelessness. ""but ""—with a glance at my lady of the dower hous"
sugar,1900,1,1750,1322,6.4397,True,sugar is dearer.—advt. warrington women's liberal association meeting. the second social of the sea 3 m took place at the liberal club last week. miss cros...
sugar,1900,1,1750,1323,6.4412,True,"produce. london, wednesday. sugar fair business done au liume relined. tate's cubes unchanged. yellow crystals 341 lower, selling at 13s (stl to 13s fad, according to make. cane aorta..."
sugar,1900,1,1750,1324,6.4461,True,"sugar is dearer.—advt. the liberal bazaar. ""the british isles"" bazaar in aid of the funds of the warringtoa liberal association is rapidly becom- ing an ab..."
sugar,1900,1,1750,1325,6.4463,True,"lancaster catering company. annual martino. dlyidend 11,11-rted by the sugar t.tx. the annual meet.ng of the leat.r cater- ing and restaurant co., ltd., vi. held .0 friday last in the plasma rooms lan"
sugar,1900,1,1750,1327,6.4472,True,"...aune 24, 1905. notes on games and athletics. mr. and miss barber, cousins of the bridegroom,silver flower pot mrs. w. lake, aunt of the bride, silver sugar basin and sifter mr."
sugar,1900,1,1750,1328,6.4535,True,"the sugar duties. questions in parliament. mr kearlit aeked several questons of the chancylior of the exchequer, in the 11,alse tif ilimmions on tuesday with r..."
sugar,1900,1,1750,1332,6.4648,True,"sugar for cut flowers. flowers are ticing sent in numbers to us ""spirits in prison"" in london by country friends. how to preserve the cut blossoms, that is..."
sugar,1900,1,1750,1333,6.4698,True,"sugar is dearer.—advt. the liberal bazaar. ""the british isles"" bazaar in aid of the funds of the warrington liberal association is rapidly becom- ing an ab..."
sugar,1900,1,1750,1337,6.4867,True,"sugar and spice. the old nursery rhyme tells that theee are the two thingn which little girls are made of. now although girls are not made of sugar, yet if..."
sugar,1900,1,1750,1339,6.4916,True,"u,s-r ip i.iteneni .4: father six, mother of the bride. eible silver, silver teapot. sugar hivan, cream jng. slid old hire. father and nio:ber of the bridegroom, imirtieulars not to band.. e. ilimenau"
sugar,1900,1,1750,1346,6.5113,True,".111 m n.ited stateb raises nearly two-thirds ef the raw ootton of the world. sugar is rams's' from ;he cane in the south, from thss beet in the flr west, form sorghum in the centre, fnun the maple in"
sugar,1900,1,1750,1349,6.5134,True,"...f the poor. smart penalty at auckland. at auckland petty- kes,ituis on monday i'. h. brown and company (limited), of 85 and 89, crownpoint, glasg-ow, sugar millers and mer- c"
sugar,1900,1,1750,1355,6.5233,True,"sugar keeps dear.—advt. a plucky rescue. an exciting incident occurred on tuesday at howley when mary cragan,a single woman living in church-st threw herse..."
sugar,1900,1,1750,1359,6.5513,True,"rev. herbert dunnico., miss marshall, sugar and cream misses birtles, picture misses hodgkinson, afternoon tea cloth mr. and mrs. brough, pair of silver vases dr. and mrs. bennett, afternoon te..."
sugar,1900,1,1750,1366,6.5786,True,"ladtfaimi cake. lagredientiv—llb som.. ilb boater, flb lard, elb sugar tiaol,v. lib soltssas, 1b raisias (okoppeall, f'ess re finely sliamided, the.* ergs, ono tablespw.r.ful of baking-powder, and a b"
sugar,1900,1,1750,1368,6.5826,True,"local mt.'s and the sugar tax. in the divimon in parliament on the placing of a tax on sugar, local voted aa follows: for (183) sir ellis ashaneed-bastlett. the right hoc. ger..."
sugar,1900,1,1750,1369,6.5851,True,"thornaby mr and mrs ord, elver teapot, creams, and sugar ben; mr thornaa hardy, book; lady anne lanrigon, fare screen; lady doxford, two china rnr...res: mr and mrs' f. larobton. green bag; oaptn h. l"
sugar,1900,1,1750,1371,6.5931,True,"...aune 24, 1905. notes on games and athletics. mr. and miss barber, cousins of the bridegroom,silver flower pot mrs. w. lake, aunt of the bride, silver sugar basin and sifter mr."
sugar,1900,1,1750,1372,6.5975,True,"the examiner, saturday, april 28, 1906. miss marshall, sugar and cream misses birtles, picture misses hodgkinson, afternoon tea cloth mr. and mrs. brough, pair of silver vases dr. and mrs. bennett, af"
sugar,1900,1,1750,1373,6.6116,True,"jams, niade from fresii fruit and refiner sugar only. 11b. 21b. 31b. plum and apple .. .. 61. 80. fig and rhubarb • • -- 61. 80. fig and lemon .. .. —64 d. strawberry .. .. 64. 101 d. rasp and goos..."
sugar,1900,1,1750,1374,6.6124,True,"the examiner, saturday, april 28, 1906.) miss marshall, sugar and cream misses birtles, picture misses hodgkinson, afternoon tea cloth mr. and mrs. brough, pair of silver vases dr. and mrs. bennett, a"
sugar,1900,1,1750,1376,6.6137,True,"_ 411 k a 447, :} ind* eknes issatkiest -pleatitaup clothing in aroma* sod ixreet uop mot,hs. n miss when making anstardswild the sugar sties tha.ww4eßd, is cooked, 'met it willirfloi...io "".501 • pot"
sugar,1900,1,1750,1379,6.619,True,"caster standard and _county advzrtiser. september 6, 1907 mr aiid mrs langard, silver merit, cream end sugar basis. mr. mod mi a stamiield, silver salver. ur. 1 b ettevingt4a-suiith, silver salver. l."
sugar,1900,1,1750,1390,6.6688,True,"tiie corn and sugar dime& _ litysait ti • .i..initt,es olech traded opals buil, a. the ii mei e repreoeutial the rithint-ns try ei vinii•teeo o co-uiporativo cooly., awl..."
